Close_BA,High_BA,Low_BA,Open_BA,Volume_BA,SMA,Deviation,Signal,Portfolio Value,Position,Returns
149.52000427246094,149.64999389648438,141.24000549316406,149.13999938964844,32799900,140.82000122070312,0.06178101815325619,-1,9988.110008239746,-1.0,0.0
149.82000732421875,156.6999969482422,149.0500030517578,156.10000610351562,34734300,144.12000122070313,0.039550416702999594,0,9988.110008239746,-1.0,0.0
145.85000610351562,152.0,142.94000244140625,145.3000030517578,33853900,145.49000244140626,0.0024744219951082155,0,9988.110008239746,0.0,0.0
151.38999938964844,153.5500030517578,144.5500030517578,145.4499969482422,27127300,148.26200256347656,0.021097764579516367,0,9988.110008239746,0.0,0.0
153.30999755859375,155.85000610351562,151.80999755859375,154.0,24780500,149.9780029296875,0.0222165555202675,0,9988.110008239746,0.0,0.0
173.16000366210938,173.77999877929688,155.49000549316406,157.10000610351562,66486400,154.70600280761718,0.11928432329442605,-1,9988.110008239746,0.0,0.0
184.3000030517578,188.60000610351562,177.39999389648438,181.27999877929688,67155600,161.602001953125,0.14045618757381906,-1,9988.110008239746,-1.0,0.0
205.42999267578125,218.7899932861328,197.36000061035156,205.0,99846000,173.51799926757812,0.18391171833990766,-1,9988.110008239746,-1.0,0.0
230.5,234.1999969482422,218.92999267578125,222.94000244140625,80902800,189.33999938964843,0.2173867156598389,-1,9988.110008239746,-1.0,0.0
216.74000549316406,227.0,213.0800018310547,222.13999938964844,66688700,202.0260009765625,0.0728322317200575,-1,9988.110008239746,-1.0,0.0
203.41000366210938,213.02999877929688,197.39999389648438,211.1699981689453,90384900,208.0760009765625,-0.022424485729032776,0,9988.110008239746,-1.0,0.0
170.0,192.17999267578125,166.00999450683594,179.35000610351562,103212800,205.21600036621095,-0.17160455472949226,1,9988.110008239746,0.0,0.0
189.50999450683594,191.3000030517578,176.25999450683594,187.14999389648438,89550100,202.03200073242186,-0.06198031094178245,1,9988.110008239746,1.0,0.0
190.94000244140625,193.22999572753906,175.88999938964844,177.17999267578125,78612900,194.12000122070313,-0.016381613225323482,0,9989.540016174316,1.0,0.00014317102368632817
197.77000427246094,208.3000030517578,192.60000610351562,207.14999389648438,76496900,190.3260009765625,0.03911185680203048,0,9996.370018005371,0.0,0.0006837153482539549
192.5399932861328,196.42999267578125,191.25,194.52000427246094,53085400,188.1519989013672,0.023321540086671564,0,9996.370018005371,0.0,0.0
192.2899932861328,198.02999877929688,187.1999969482422,188.24000549316406,60849900,192.60999755859376,-0.0016614105005821444,0,9996.370018005371,0.0,0.0
187.02000427246094,197.9600067138672,184.57000732421875,197.89999389648438,67262100,192.11199951171875,-0.026505347152701947,0,9996.370018005371,0.0,0.0
188.52000427246094,188.6999969482422,181.89999389648438,184.55999755859375,53901500,191.62799987792968,-0.016218901243286947,0,9996.370018005371,0.0,0.0
187.8800048828125,190.1199951171875,183.5500030517578,189.3000030517578,50281300,189.65,-0.009332956062153997,0,9996.370018005371,0.0,0.0
176.69000244140625,185.1999969482422,176.07000732421875,183.61000061035156,56534800,186.4800018310547,-0.05249892371042494,1,9996.370018005371,0.0,0.0
174.8800048828125,177.5,169.58999633789062,169.8699951171875,57335700,182.9980041503906,-0.044361135550454504,1,9996.370018005371,1.0,0.0
170.00999450683594,173.85000610351562,167.60000610351562,173.4199981689453,50644400,179.59600219726562,-0.0533753957390463,1,9991.500007629395,1.0,-0.0004871778822918005
194.49000549316406,194.5,176.27000427246094,181.0,78499900,180.79000244140624,0.07577854343023181,-1,10015.980018615723,1.0,0.002450083667881353
183.3000030517578,188.49000549316406,180.3800048828125,188.02000427246094,65493100,179.8740020751953,0.019046671208940387,0,10004.790016174316,-1.0,-0.0011172149325985314
180.32000732421875,190.61000061035156,180.0399932861328,185.8800048828125,49036700,180.60000305175782,-0.0015503639136641122,0,10004.790016174316,0.0,0.0
180.80999755859375,187.7899932861328,180.42999267578125,185.5800018310547,41792300,181.78600158691407,-0.005368972417019024,0,10004.790016174316,0.0,0.0
187.91000366210938,189.36000061035156,181.60000610351562,184.52000427246094,49471700,185.36600341796876,0.013724200755433735,0,10004.790016174316,0.0,0.0
178.8800048828125,185.07000732421875,178.64999389648438,185.07000732421875,37105300,182.24400329589844,-0.01845876052022419,0,10004.790016174316,0.0,0.0
180.0800018310547,181.5800018310547,175.50999450683594,179.0500030517578,38116200,181.60000305175782,-0.008370050634139696,0,10004.790016174316,0.0,0.0
173.27999877929688,180.75,172.80999755859375,179.6699981689453,33514500,180.19200134277344,-0.038359097584626314,0,10004.790016174316,0.0,0.0
178.44000244140625,179.3300018310547,169.75,171.6999969482422,40955600,179.71800231933594,-0.007111140016228563,0,10004.790016174316,0.0,0.0
175.64999389648438,183.25,174.36000061035156,180.1999969482422,43364700,177.26600036621093,-0.009116279864091678,0,10004.790016174316,0.0,0.0
179.9600067138672,181.3000030517578,173.41000366210938,177.0,39256200,177.48200073242188,0.013962012887048958,0,10004.790016174316,0.0,0.0
187.94000244140625,189.52999877929688,181.25,185.5399932861328,48044800,179.0540008544922,0.049627495305928686,-1,10004.790016174316,0.0,0.0
178.6999969482422,184.58999633789062,177.33999633789062,184.32000732421875,35050000,180.13800048828125,-0.007982788396347336,0,10004.790016174316,-1.0,0.0
175.66000366210938,181.10000610351562,175.5500030517578,178.41000366210938,26170500,179.58200073242188,-0.02183958890265565,0,10004.790016174316,0.0,0.0
174.4199981689453,176.57000732421875,171.6199951171875,175.1300048828125,25294300,179.33600158691405,-0.027412250604830334,0,10004.790016174316,0.0,0.0
178.6300048828125,182.64999389648438,176.75,178.42999267578125,40740500,179.07000122070312,-0.0024571191985882966,0,10004.790016174316,0.0,0.0
179.7899932861328,182.9499969482422,175.38999938964844,176.42999267578125,29790300,177.43999938964845,0.013243879083452354,0,10004.790016174316,0.0,0.0
176.4499969482422,182.5,175.4199981689453,178.0,29587200,176.98999938964843,-0.0030510336361853634,0,10004.790016174316,0.0,0.0
173.75999450683594,181.10000610351562,173.60000610351562,175.67999267578125,28548000,176.60999755859376,-0.016137269073979124,0,10004.790016174316,0.0,0.0
170.2100067138672,174.13999938964844,169.0,173.19000244140625,30243800,175.76799926757812,-0.03162118574980076,0,10004.790016174316,0.0,0.0
170.83999633789062,173.74000549316406,168.22999572753906,168.5,25349100,174.20999755859376,-0.019344476596813365,0,10004.790016174316,0.0,0.0
166.00999450683594,173.00999450683594,162.25,172.89999389648438,51709600,171.45399780273436,-0.03175197642321528,0,10004.790016174316,0.0,0.0
161.9499969482422,164.5500030517578,160.63999938964844,162.8800048828125,29140000,168.5539978027344,-0.03918032761359437,0,10004.790016174316,0.0,0.0
158.0,163.39999389648438,156.25999450683594,161.5500030517578,30263100,165.4019989013672,-0.044751568605777045,1,10004.790016174316,0.0,0.0
162.27000427246094,163.5800018310547,153.41000366210938,156.50999450683594,38520500,163.81399841308593,-0.009425288165737428,0,10004.790016174316,1.0,0.0
165.07000732421875,167.39999389648438,163.00999450683594,164.6300048828125,30853500,162.66000061035157,0.014816222210894328,0,10007.590019226074,0.0,0.0002798662487899506
174.27999877929688,174.97999572753906,166.39999389648438,167.60000610351562,46189200,164.31400146484376,0.060652149090200454,-1,10007.590019226074,0.0,0.0
172.1999969482422,175.57000732421875,170.60000610351562,172.8000030517578,32921600,166.36400146484374,0.03507967728602464,0,10007.590019226074,-1.0,0.0
170.02000427246094,171.86000061035156,168.6999969482422,171.5,19318000,168.76800231933595,0.007418479426899902,0,10007.590019226074,0.0,0.0
179.41000366210938,179.7899932861328,171.3300018310547,171.36000061035156,35857700,172.1960021972656,0.041894128625468846,-1,10007.590019226074,0.0,0.0
180.1300048828125,189.97000122070312,179.52999877929688,184.50999450683594,61036600,175.20800170898437,0.028092342392006968,0,10007.590019226074,-1.0,0.0
175.44000244140625,184.14999389648438,173.19000244140625,184.00999450683594,40674400,175.44000244140625,0.0,0,10007.590019226074,0.0,0.0
174.72999572753906,179.47000122070312,172.42999267578125,173.6199951171875,22958800,175.9460021972656,-0.006911248079187383,0,10007.590019226074,0.0,0.0
178.0800018310547,179.47000122070312,172.35000610351562,173.08999633789062,32414100,177.55800170898436,0.002939885091328502,0,10007.590019226074,0.0,0.0
172.00999450683594,178.2899932861328,171.41000366210938,178.24000549316406,23352100,176.0779998779297,-0.023103427878065425,0,10007.590019226074,0.0,0.0
170.22999572753906,173.24000549316406,169.00999450683594,172.00999450683594,21488500,174.097998046875,-0.022217385396324334,0,10007.590019226074,0.0,0.0
169.27000427246094,174.10000610351562,169.08999633789062,170.44000244140625,25601500,172.86399841308594,-0.020790877068784335,0,10007.590019226074,0.0,0.0
169.5800018310547,170.83999633789062,165.86000061035156,168.5399932861328,23213400,171.83399963378906,-0.013117298133885454,0,10007.590019226074,0.0,0.0
167.5,170.0800018310547,167.27000427246094,168.35000610351562,16945900,169.71799926757814,-0.01306873329375766,0,10007.590019226074,0.0,0.0
178.27000427246094,178.27000427246094,167.92999267578125,168.77999877929688,39317100,170.97000122070312,0.04269756682246452,-1,10007.590019226074,0.0,0.0
174.72999572753906,180.6300048828125,172.44000244140625,180.4600067138672,31318500,171.87000122070313,0.016640452007464245,0,10007.590019226074,-1.0,0.0
171.89999389648438,174.42999267578125,171.35000610351562,173.8000030517578,16189800,172.3959991455078,-0.0028771273781404965,0,10007.590019226074,0.0,0.0
174.1999969482422,181.30999755859375,173.55999755859375,174.7100067138672,29548100,173.31999816894532,0.005077306650090557,0,10007.590019226074,0.0,0.0
175.8000030517578,177.27999877929688,172.57000732421875,175.11000061035156,20383900,174.97999877929686,0.004686274306672183,0,10007.590019226074,0.0,0.0
171.82000732421875,175.27000427246094,171.6999969482422,174.64999389648438,16264300,173.68999938964845,-0.010766262145206424,0,10007.590019226074,0.0,0.0
172.10000610351562,175.49000549316406,169.25,170.7100067138672,18977300,173.16400146484375,-0.006144437367625397,0,10007.590019226074,0.0,0.0
174.77999877929688,175.0,171.4499969482422,172.74000549316406,16552100,173.74000244140626,0.005985934864029669,0,10007.590019226074,0.0,0.0
168.77000427246094,180.85000610351562,168.1199951171875,175.0,27799400,172.65400390625,-0.02249585613953129,0,10007.590019226074,0.0,0.0
171.0500030517578,172.8300018310547,164.0,171.30999755859375,18867300,171.70400390625,-0.003808885288716184,0,10007.590019226074,0.0,0.0
161.0800018310547,166.89999389648438,160.5,165.8000030517578,22622700,169.55600280761718,-0.04998938897008317,1,10007.590019226074,0.0,0.0
160.77999877929688,163.05999755859375,157.0,161.61000061035156,21951400,167.29200134277343,-0.038925964847140365,0,10007.590019226074,1.0,0.0
157.69000244140625,163.77999877929688,157.57000732421875,160.9600067138672,14532600,163.8740020751953,-0.03773630689114106,0,10004.500022888184,0.0,-0.00030876528034762263
160.22999572753906,161.36000061035156,156.32000732421875,158.0,14722400,162.16600036621094,-0.011938412702415411,0,10004.500022888184,0.0,0.0
165.35000610351562,165.94000244140625,158.89999389648438,161.75,17228400,161.0260009765625,0.026852838055529234,0,10004.500022888184,0.0,0.0
163.49000549316406,168.83999633789062,163.3300018310547,166.64999389648438,14881700,161.50800170898438,0.012271861227971758,0,10004.500022888184,0.0,0.0
167.4600067138672,170.57000732421875,160.30999755859375,161.9499969482422,21851400,162.84400329589843,0.028346167648440633,0,10004.500022888184,0.0,0.0
167.52999877929688,168.4600067138672,161.0500030517578,164.6300048828125,19717800,164.81200256347657,0.016491494390849862,0,10004.500022888184,0.0,0.0
161.13999938964844,169.72000122070312,161.02000427246094,165.66000366210938,22057100,164.99400329589844,-0.02335844836335216,0,10004.500022888184,0.0,0.0
156.35000610351562,158.8300018310547,154.1999969482422,157.8300018310547,23125300,163.19400329589843,-0.04193779829013369,1,10004.500022888184,0.0,0.0
156.8000030517578,160.07000732421875,154.9499969482422,156.80999755859375,17768900,161.8560028076172,-0.0312376412870455,0,10004.500022888184,1.0,0.0
151.17999267578125,160.4199981689453,150.88999938964844,157.3300018310547,18247500,158.6,-0.04678440935825186,1,9998.880012512207,0.0,-0.0005617482495996473
146.0500030517578,150.30999755859375,145.02000427246094,150.2899932861328,27098100,154.3040008544922,-0.05349179384219498,1,9998.880012512207,1.0,0.0
156.02999877929688,156.30999755859375,146.4199981689453,146.85000610351562,29123000,153.28200073242186,0.017927728198642707,0,10008.860008239746,1.0,0.000998111359977294
166.0800018310547,168.0,159.1999969482422,160.3300018310547,38868200,155.22799987792968,0.0699100804085536,-1,10018.910011291504,0.0,0.0010041106623015494
163.60000610351562,165.5,162.00999450683594,164.77000427246094,19874700,156.58800048828124,0.04477996777127984,-1,10018.910011291504,-1.0,0.0
165.25999450683594,170.97999572753906,164.11000061035156,164.5,38436700,159.40400085449218,0.036736804728566684,0,10018.910011291504,-1.0,0.0
167.86000061035156,172.75999450683594,165.57000732421875,170.14999389648438,30677100,163.76600036621093,0.024999085493849105,0,10018.910011291504,0.0,0.0
168.0800018310547,169.77999877929688,161.8000030517578,161.86000061035156,31773800,166.1760009765625,0.0114577366364757,0,10018.910011291504,0.0,0.0
171.1999969482422,172.0800018310547,167.50999450683594,169.49000549316406,19082100,167.2,0.0239234267239366,0,10018.910011291504,0.0,0.0
159.5399932861328,175.55999755859375,159.3300018310547,173.0399932861328,47132500,166.38799743652345,-0.04115683977146928,1,10018.910011291504,0.0,0.0
164.61000061035156,166.33999633789062,162.3800048828125,163.7100067138672,26019100,166.25799865722655,-0.00991229330429184,0,10018.910011291504,1.0,0.0
168.0,168.08999633789062,163.5399932861328,166.22000122070312,20598600,166.28599853515624,0.01030755132688689,0,10022.300010681152,0.0,0.0003383600996342828
167.3300018310547,170.0,166.82000732421875,169.92999267578125,17406000,166.13599853515626,0.007186902937509726,0,10022.300010681152,0.0,0.0
167.35000610351562,169.1999969482422,165.9499969482422,167.75,12176600,165.36600036621093,0.011997664168638192,0,10022.300010681152,0.0,0.0
162.13999938964844,165.52999877929688,162.08999633789062,165.36000061035156,15182600,165.88600158691406,-0.02258178605446072,0,10022.300010681152,0.0,0.0
163.24000549316406,165.1699981689453,162.49000549316406,162.6999969482422,10505500,165.61200256347655,-0.014322615713817833,0,10022.300010681152,0.0,0.0
164.24000549316406,164.5399932861328,158.72999572753906,161.00999450683594,13226800,164.86000366210936,-0.0037607555208844057,0,10022.300010681152,0.0,0.0
167.35000610351562,173.4199981689453,167.27000427246094,171.22000122070312,31780600,164.86400451660157,0.015079104709383182,0,10022.300010681152,0.0,0.0
167.11000061035156,170.83999633789062,166.11000061035156,169.08999633789062,16519600,164.81600341796874,0.01391853427343039,0,10022.300010681152,0.0,0.0
167.24000549316406,169.2899932861328,166.17999267578125,168.2899932861328,12319900,165.83600463867188,0.008466200434286017,0,10022.300010681152,0.0,0.0
163.86000061035156,167.6300048828125,163.82000732421875,166.44000244140625,11450600,165.9600036621094,-0.012653669591580511,0,10022.300010681152,0.0,0.0
169.07000732421875,169.6300048828125,164.10000610351562,164.6999969482422,14238200,166.9260040283203,0.012844034147817355,0,10022.300010681152,0.0,0.0
167.36000061035156,170.25999450683594,166.0500030517578,169.99000549316406,10024200,166.9280029296875,0.0025879281671274284,0,10022.300010681152,0.0,0.0
160.8300018310547,165.5,159.0500030517578,164.9499969482422,16151100,165.67200317382813,-0.029226430839331782,0,10022.300010681152,0.0,0.0
155.24000549316406,160.25,155.0,159.16000366210938,15491900,163.27200317382812,-0.04919396788506825,1,10022.300010681152,0.0,0.0
148.13999938964844,153.9499969482422,148.0,153.0,20279800,160.1280029296875,-0.07486512865150156,1,10022.300010681152,1.0,0.0
148.2899932861328,150.10000610351562,146.60000610351562,148.02999877929688,14554300,155.9720001220703,-0.04925247371275123,1,10022.450004577637,1.0,1.4966015418060863e-05
144.38999938964844,149.1699981689453,141.5800018310547,147.1999969482422,15374700,151.37799987792968,-0.04616258963598625,1,10018.550010681152,1.0,-0.0003891258020447541
148.60000610351562,149.58999633789062,143.3800048828125,145.75,13854600,148.93200073242187,-0.002229169199860017,0,10022.76001739502,1.0,0.0004202211606847417
153.64999389648438,154.82000732421875,150.63999938964844,151.8300018310547,12249800,148.61399841308594,0.03388641404694891,0,10027.810005187988,0.0,0.0005038520112428113
151.6300048828125,155.39999389648438,151.1699981689453,153.1699981689453,11344700,149.31199951171874,0.015524575242941763,0,10027.810005187988,0.0,0.0
157.08999633789062,157.6300048828125,152.10000610351562,152.47999572753906,12328300,151.0720001220703,0.03983528523457433,0,10027.810005187988,0.0,0.0
157.74000549316406,158.47000122070312,154.52000427246094,156.3300018310547,8995600,153.74200134277345,0.026004631886356912,0,10027.810005187988,0.0,0.0
179.36000061035156,184.4600067138672,172.16000366210938,179.0,49014400,159.8940002441406,0.12174315694452888,-1,10027.810005187988,0.0,0.0
188.69000244140625,193.9499969482422,180.3800048828125,182.8000030517578,46404300,166.902001953125,0.13054367373256848,-1,10027.810005187988,-1.0,0.0
182.14999389648438,190.0,180.41000366210938,189.88999938964844,29907800,173.00599975585936,0.05285362446116741,-1,10027.810005187988,-1.0,0.0
176.72000122070312,184.58999633789062,176.25,178.9499969482422,20288400,176.93200073242187,-0.0011981976739151659,0,10027.810005187988,-1.0,0.0
187.11000061035156,187.27000427246094,178.7100067138672,179.0,19724500,182.80599975585938,0.02354408969202464,0,10027.810005187988,0.0,0.0
202.39999389648438,202.94000244140625,191.35000610351562,194.55999755859375,40562800,187.41399841308595,0.07996198581904887,-1,10027.810005187988,0.0,0.0
210.0500030517578,211.1999969482422,196.0500030517578,200.25,38299300,191.68599853515624,0.09580253465009084,-1,10027.810005187988,-1.0,0.0
203.3000030517578,223.02000427246094,203.0,223.02000427246094,65990700,195.91600036621094,0.037689635720127596,0,10027.810005187988,-1.0,0.0
205.6699981689453,209.44000244140625,199.89999389648438,200.4499969482422,34236100,201.70599975585938,0.019652357480113982,0,10027.810005187988,0.0,0.0
199.6199951171875,206.5800018310547,199.1699981689453,204.58999633789062,18230900,204.20799865722657,-0.022467305738303932,0,10027.810005187988,0.0,0.0
211.52999877929688,214.2100067138672,201.8699951171875,203.24000549316406,28372400,206.03399963378905,0.026675204846173816,0,10027.810005187988,0.0,0.0
218.49000549316406,222.9499969482422,215.75999450683594,219.42999267578125,31132000,207.7220001220703,0.051838540764896364,-1,10027.810005187988,0.0,0.0
217.61000061035156,221.0,213.08999633789062,217.7100067138672,19254100,210.58399963378906,0.03336436286128526,0,10027.810005187988,-1.0,0.0
216.5,219.92999267578125,216.0399932861328,218.25,9970200,212.75,0.01762632197414806,0,10027.810005187988,0.0,0.0
210.7100067138672,217.77999877929688,208.52000427246094,215.6999969482422,16501900,214.96800231933594,-0.01980757861415802,0,10027.810005187988,0.0,0.0
213.00999450683594,218.08999633789062,213.0,214.30999755859375,15754200,215.26400146484374,-0.010470895935546959,0,10027.810005187988,0.0,0.0
223.85000610351562,224.99000549316406,210.3000030517578,213.00999450683594,25912300,216.33600158691405,0.03473302853655075,0,10027.810005187988,0.0,0.0
237.1999969482422,242.0,226.52999877929688,228.3000030517578,45945100,220.25400085449218,0.07693842576301328,-1,10027.810005187988,0.0,0.0
232.7100067138672,238.17999267578125,230.25,236.36000061035156,29378400,223.49600219726562,0.04122670842438134,-1,10027.810005187988,-1.0,0.0
238.1699981689453,244.0800018310547,237.11000061035156,238.5,33246700,228.98800048828124,0.04009816086906252,-1,10027.810005187988,-1.0,0.0
236.57000732421875,241.6999969482422,234.4600067138672,238.6999969482422,19682000,233.70000305175782,0.01228071987583718,0,10027.810005187988,-1.0,0.0
232.05999755859375,240.83999633789062,228.27999877929688,238.63999938964844,19043600,235.34200134277344,-0.01394567805769394,0,10027.810005187988,0.0,0.0
234.42999267578125,237.00999450683594,228.02000427246094,228.10000610351562,16185000,234.78800048828126,-0.001524813072880505,0,10027.810005187988,0.0,0.0
230.3300018310547,236.22000122070312,228.3300018310547,232.82000732421875,17311800,234.31199951171874,-0.016994424907653516,0,10027.810005187988,0.0,0.0
228.6199951171875,237.6300048828125,228.3699951171875,235.0,19231200,232.4019989013672,-0.01627354240522173,0,10027.810005187988,0.0,0.0
229.5,232.5,224.36000061035156,230.0,18993700,230.98799743652344,-0.0064418820589686775,0,10027.810005187988,0.0,0.0
225.8699951171875,232.3699951171875,225.3000030517578,229.3300018310547,17858400,229.7499969482422,-0.016887929848063418,0,10027.810005187988,0.0,0.0
221.24000549316406,228.49000549316406,220.52999877929688,227.24000549316406,17465600,227.11199951171875,-0.02585505843451349,0,10027.810005187988,0.0,0.0
219.75,223.4600067138672,218.61000061035156,222.0500030517578,19092800,224.99599914550782,-0.023315966352429086,0,10027.810005187988,0.0,0.0
219.30999755859375,219.42999267578125,211.10000610351562,212.33999633789062,18726500,223.13399963378907,-0.017137693410557486,0,10027.810005187988,0.0,0.0
218.77999877929688,223.88999938964844,217.6999969482422,223.27999877929688,13280000,220.98999938964843,-0.01000045529868026,0,10027.810005187988,0.0,0.0
219.69000244140625,224.39999389648438,219.32000732421875,219.5500030517578,10869000,219.75400085449218,-0.00029122752185204586,0,10027.810005187988,0.0,0.0
217.14999389648438,219.8800048828125,216.0500030517578,219.6199951171875,6398500,218.93599853515624,-0.008157656349899338,0,10027.810005187988,0.0,0.0
216.08999633789062,219.1999969482422,215.16000366210938,218.19000244140625,9090600,218.20399780273436,-0.009688188512269538,0,10027.810005187988,0.0,0.0
216.25,221.67999267578125,215.39999389648438,218.3000030517578,14593800,217.5919982910156,-0.00616749835267736,0,10027.810005187988,0.0,0.0
216.6699981689453,218.5500030517578,214.3699951171875,216.36000061035156,10812600,217.1699981689453,-0.002302343805386183,0,10027.810005187988,0.0,0.0
214.05999755859375,216.89999389648438,212.6999969482422,216.24000549316406,10487600,216.04399719238282,-0.009183312934274015,0,10027.810005187988,0.0,0.0
202.72000122070312,210.1999969482422,202.49000549316406,210.0,21225600,213.15799865722656,-0.048968359162109065,1,10027.810005187988,0.0,0.0
211.6300048828125,213.35000610351562,204.60000610351562,204.74000549316406,19338300,212.26600036621093,-0.0029962192828864895,0,10027.810005187988,1.0,0.0
211.02999877929688,215.61000061035156,209.33999633789062,210.22000122070312,16202200,211.2220001220703,-0.0009090025786256889,0,10027.209999084473,0.0,-5.9834211378673174e-05
212.7100067138672,216.60000610351562,211.77999877929688,213.38999938964844,14474100,210.43000183105468,0.01083498010251896,0,10027.209999084473,0.0,0.0
