Close_BA,High_BA,Low_BA,Open_BA,Volume_BA,High_Breakout,Low_Breakout,Signal,Portfolio Value,Position,Returns
154.83999633789062,189.85000610351562,154.80999755859375,160.52999877929688,31734400,347.8900146484375,154.80999755859375,-1,10000.0,-1.0,0.0
170.1999969482422,178.27999877929688,161.3800048828125,174.97000122070312,21168500,347.8900146484375,154.80999755859375,-1,10000.0,-1.0,0.0
129.61000061035156,151.0,128.75999450683594,149.4199981689453,26844400,347.8900146484375,128.75999450683594,-1,10000.0,-1.0,0.0
124.13999938964844,134.9600067138672,101.25,132.50999450683594,54492200,347.8900146484375,101.25,-1,10000.0,-1.0,0.0
101.88999938964844,107.8499984741211,89.0,99.86000061035156,61943200,347.8900146484375,89.0,-1,10000.0,-1.0,0.0
97.70999908447266,103.56999969482422,90.3499984741211,98.80000305175781,40210600,347.8900146484375,89.0,-1,10000.0,-1.0,0.0
95.01000213623047,107.0,94.27999877929688,99.8499984741211,41370700,347.8900146484375,89.0,0,10000.0,-1.0,0.0
105.62000274658203,114.48999786376953,93.55999755859375,98.75,46140100,347.8900146484375,89.0,0,10000.0,0.0,0.0
127.68000030517578,127.95999908447266,116.12999725341797,123.68000030517578,43683100,347.8900146484375,89.0,0,10000.0,0.0,0.0
158.72999572753906,174.77000427246094,141.0,154.89999389648438,77826000,347.8900146484375,89.0,0,10000.0,0.0,0.0
180.5500030517578,186.47999572753906,167.17999267578125,172.2899932861328,63267300,347.8900146484375,89.0,0,10000.0,0.0,0.0
162.0,172.9199981689453,155.5399932861328,172.0,47880200,347.8900146484375,89.0,0,10000.0,0.0,0.0
152.27999877929688,153.80999755859375,140.67999267578125,153.80999755859375,51052500,347.8900146484375,89.0,0,10000.0,0.0,0.0
149.13999938964844,160.63999938964844,149.0,155.0,29954000,347.8900146484375,89.0,0,10000.0,0.0,0.0
130.6999969482422,144.3800048828125,130.0,138.91000366210938,41899700,347.8900146484375,89.0,0,10000.0,0.0,0.0
123.2699966430664,136.67999267578125,120.0199966430664,128.50999450683594,42372400,347.8900146484375,89.0,0,10000.0,0.0,0.0
124.5199966430664,131.2899932861328,122.5,125.0,37347400,347.8900146484375,89.0,0,10000.0,0.0,0.0
148.77000427246094,149.69000244140625,129.2100067138672,133.6999969482422,51085500,347.8900146484375,89.0,0,10000.0,0.0,0.0
141.5800018310547,164.8000030517578,140.25999450683594,162.0,56699100,347.8900146484375,89.0,0,10000.0,0.0,0.0
146.8699951171875,154.0,144.5500030517578,147.50999450683594,41351000,347.8900146484375,89.0,0,10000.0,0.0,0.0
151.83999633789062,157.97999572753906,150.08999633789062,154.7100067138672,37874200,347.8900146484375,89.0,0,10000.0,0.0,0.0
147.3300018310547,156.0,146.25999450683594,155.5,26034100,347.8900146484375,89.0,0,10000.0,0.0,0.0
141.0,152.39999389648438,140.0,150.50999450683594,33970500,347.8900146484375,89.0,0,10000.0,0.0,0.0
145.97999572753906,148.69000244140625,132.89999389648438,139.0,39297600,347.8900146484375,89.0,0,10000.0,0.0,0.0
134.24000549316406,143.24000549316406,134.0,141.4600067138672,41364800,347.8900146484375,89.0,0,10000.0,0.0,0.0
154.0,154.0,145.0,149.41000366210938,52389400,347.8900146484375,89.0,0,10000.0,0.0,0.0
143.61000061035156,151.6300048828125,142.5,147.2100067138672,34983800,344.5,89.0,0,10000.0,0.0,0.0
136.3300018310547,141.89999389648438,135.4499969482422,139.00999450683594,27043800,341.4700012207031,89.0,0,10000.0,0.0,0.0
134.97000122070312,140.82000732421875,134.52000427246094,140.4199981689453,22734500,341.4700012207031,89.0,0,10000.0,0.0,0.0
137.74000549316406,142.3800048828125,136.0500030517578,136.5,25936400,341.239990234375,89.0,0,10000.0,0.0,0.0
128.97999572753906,137.57000732421875,128.3300018310547,137.0,35884700,334.6600036621094,89.0,0,10000.0,0.0,0.0
128.67999267578125,131.1999969482422,123.83000183105469,129.97000122070312,34563000,321.739990234375,89.0,0,10000.0,0.0,0.0
131.3000030517578,137.1999969482422,127.73999786376953,133.8800048828125,37806900,320.6400146484375,89.0,0,10000.0,0.0,0.0
139.0,147.17999267578125,135.25,138.0800018310547,60454400,315.2200012207031,89.0,0,10000.0,0.0,0.0
141.02000427246094,144.64999389648438,132.30999755859375,137.6699981689453,37876600,301.0,89.0,0,10000.0,0.0,0.0
133.3699951171875,143.7100067138672,132.83999633789062,143.22999572753906,36613100,297.44000244140625,89.0,0,10000.0,0.0,0.0
131.4600067138672,131.5,124.3499984741211,127.12000274658203,30708900,297.44000244140625,89.0,0,10000.0,0.0,0.0
125.4000015258789,133.8000030517578,125.0,132.8800048828125,30621000,297.44000244140625,89.0,0,10000.0,0.0,0.0
121.86000061035156,126.86000061035156,121.37000274658203,125.80000305175781,29627700,285.9100036621094,89.0,0,10000.0,0.0,0.0
128.64999389648438,130.7100067138672,122.36000061035156,122.80999755859375,29525000,276.30999755859375,89.0,0,10000.0,0.0,0.0
133.44000244140625,135.5500030517578,131.55999755859375,132.57000732421875,22695700,264.2900085449219,89.0,0,10000.0,0.0,0.0
128.91000366210938,131.0,127.94999694824219,130.9199981689453,20055400,241.47999572753906,89.0,0,10000.0,0.0,0.0
125.22000122070312,133.1199951171875,125.19999694824219,129.72000122070312,22579000,237.8300018310547,89.0,0,10000.0,0.0,0.0
121.5,125.06999969482422,119.33000183105469,125.0,26002000,226.99000549316406,89.0,0,10000.0,0.0,0.0
122.5199966430664,122.61000061035156,113.88999938964844,118.9800033569336,37499200,189.85000610351562,89.0,0,10000.0,0.0,0.0
120.0,121.88999938964844,117.77999877929688,118.33000183105469,26756800,186.47999572753906,89.0,0,10000.0,0.0,0.0
135.44000244140625,136.1999969482422,125.80000305175781,126.18000030517578,43781800,186.47999572753906,89.0,0,10000.0,0.0,0.0
130.44000244140625,137.0399932861328,130.27999877929688,137.0,32373000,186.47999572753906,89.0,0,10000.0,0.0,0.0
133.32000732421875,135.4499969482422,131.30999755859375,133.27000427246094,21835500,186.47999572753906,89.0,0,10000.0,0.0,0.0
139.0,144.24000549316406,136.14999389648438,137.0,48263900,186.47999572753906,90.3499984741211,0,10000.0,0.0,0.0
137.52999877929688,141.0800018310547,135.77999877929688,141.00999450683594,21098800,186.47999572753906,93.55999755859375,0,10000.0,0.0,0.0
144.72999572753906,145.91000366210938,142.61000061035156,145.2100067138672,30338300,186.47999572753906,93.55999755859375,0,10000.0,0.0,0.0
149.52000427246094,149.64999389648438,141.24000549316406,149.13999938964844,32799900,186.47999572753906,113.88999938964844,0,10000.0,0.0,0.0
149.82000732421875,156.6999969482422,149.0500030517578,156.10000610351562,34734300,186.47999572753906,113.88999938964844,0,10000.0,0.0,0.0
145.85000610351562,152.0,142.94000244140625,145.3000030517578,33853900,186.47999572753906,113.88999938964844,0,10000.0,0.0,0.0
151.38999938964844,153.5500030517578,144.5500030517578,145.4499969482422,27127300,172.9199981689453,113.88999938964844,0,10000.0,0.0,0.0
153.30999755859375,155.85000610351562,151.80999755859375,154.0,24780500,164.8000030517578,113.88999938964844,0,10000.0,0.0,0.0
173.16000366210938,173.77999877929688,155.49000549316406,157.10000610351562,66486400,173.77999877929688,113.88999938964844,1,10000.0,0.0,0.0
184.3000030517578,188.60000610351562,177.39999389648438,181.27999877929688,67155600,188.60000610351562,113.88999938964844,1,10000.0,1.0,0.0
205.42999267578125,218.7899932861328,197.36000061035156,205.0,99846000,218.7899932861328,113.88999938964844,1,10021.129989624023,1.0,0.002112998962402246
230.5,234.1999969482422,218.92999267578125,222.94000244140625,80902800,234.1999969482422,113.88999938964844,1,10046.199996948242,1.0,0.002501714612042294
216.74000549316406,227.0,213.0800018310547,222.13999938964844,66688700,234.1999969482422,113.88999938964844,0,10032.440002441406,1.0,-0.001369671568455355
203.41000366210938,213.02999877929688,197.39999389648438,211.1699981689453,90384900,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,-0.001328689912704295
170.0,192.17999267578125,166.00999450683594,179.35000610351562,103212800,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
189.50999450683594,191.3000030517578,176.25999450683594,187.14999389648438,89550100,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
190.94000244140625,193.22999572753906,175.88999938964844,177.17999267578125,78612900,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
197.77000427246094,208.3000030517578,192.60000610351562,207.14999389648438,76496900,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
192.5399932861328,196.42999267578125,191.25,194.52000427246094,53085400,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
192.2899932861328,198.02999877929688,187.1999969482422,188.24000549316406,60849900,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
187.02000427246094,197.9600067138672,184.57000732421875,197.89999389648438,67262100,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
188.52000427246094,188.6999969482422,181.89999389648438,184.55999755859375,53901500,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
187.8800048828125,190.1199951171875,183.5500030517578,189.3000030517578,50281300,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
176.69000244140625,185.1999969482422,176.07000732421875,183.61000061035156,56534800,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
174.8800048828125,177.5,169.58999633789062,169.8699951171875,57335700,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
170.00999450683594,173.85000610351562,167.60000610351562,173.4199981689453,50644400,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
194.49000549316406,194.5,176.27000427246094,181.0,78499900,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
183.3000030517578,188.49000549316406,180.3800048828125,188.02000427246094,65493100,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
180.32000732421875,190.61000061035156,180.0399932861328,185.8800048828125,49036700,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
180.80999755859375,187.7899932861328,180.42999267578125,185.5800018310547,41792300,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
187.91000366210938,189.36000061035156,181.60000610351562,184.52000427246094,49471700,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
178.8800048828125,185.07000732421875,178.64999389648438,185.07000732421875,37105300,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
180.0800018310547,181.5800018310547,175.50999450683594,179.0500030517578,38116200,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
173.27999877929688,180.75,172.80999755859375,179.6699981689453,33514500,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
178.44000244140625,179.3300018310547,169.75,171.6999969482422,40955600,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
175.64999389648438,183.25,174.36000061035156,180.1999969482422,43364700,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
179.9600067138672,181.3000030517578,173.41000366210938,177.0,39256200,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
187.94000244140625,189.52999877929688,181.25,185.5399932861328,48044800,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
178.6999969482422,184.58999633789062,177.33999633789062,184.32000732421875,35050000,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
175.66000366210938,181.10000610351562,175.5500030517578,178.41000366210938,26170500,234.1999969482422,113.88999938964844,0,10019.110000610352,0.0,0.0
174.4199981689453,176.57000732421875,171.6199951171875,175.1300048828125,25294300,234.1999969482422,117.77999877929688,0,10019.110000610352,0.0,0.0
178.6300048828125,182.64999389648438,176.75,178.42999267578125,40740500,234.1999969482422,125.80000305175781,0,10019.110000610352,0.0,0.0
179.7899932861328,182.9499969482422,175.38999938964844,176.42999267578125,29790300,234.1999969482422,130.27999877929688,0,10019.110000610352,0.0,0.0
176.4499969482422,182.5,175.4199981689453,178.0,29587200,234.1999969482422,131.30999755859375,0,10019.110000610352,0.0,0.0
173.75999450683594,181.10000610351562,173.60000610351562,175.67999267578125,28548000,234.1999969482422,135.77999877929688,0,10019.110000610352,0.0,0.0
170.2100067138672,174.13999938964844,169.0,173.19000244140625,30243800,234.1999969482422,135.77999877929688,0,10019.110000610352,0.0,0.0
170.83999633789062,173.74000549316406,168.22999572753906,168.5,25349100,234.1999969482422,141.24000549316406,0,10019.110000610352,0.0,0.0
166.00999450683594,173.00999450683594,162.25,172.89999389648438,51709600,234.1999969482422,141.24000549316406,0,10019.110000610352,0.0,0.0
161.9499969482422,164.5500030517578,160.63999938964844,162.8800048828125,29140000,234.1999969482422,142.94000244140625,0,10019.110000610352,0.0,0.0
158.0,163.39999389648438,156.25999450683594,161.5500030517578,30263100,234.1999969482422,142.94000244140625,0,10019.110000610352,0.0,0.0
162.27000427246094,163.5800018310547,153.41000366210938,156.50999450683594,38520500,234.1999969482422,144.5500030517578,0,10019.110000610352,0.0,0.0
165.07000732421875,167.39999389648438,163.00999450683594,164.6300048828125,30853500,234.1999969482422,151.80999755859375,0,10019.110000610352,0.0,0.0
174.27999877929688,174.97999572753906,166.39999389648438,167.60000610351562,46189200,234.1999969482422,153.41000366210938,0,10019.110000610352,0.0,0.0
172.1999969482422,175.57000732421875,170.60000610351562,172.8000030517578,32921600,234.1999969482422,153.41000366210938,0,10019.110000610352,0.0,0.0
170.02000427246094,171.86000061035156,168.6999969482422,171.5,19318000,234.1999969482422,153.41000366210938,0,10019.110000610352,0.0,0.0
179.41000366210938,179.7899932861328,171.3300018310547,171.36000061035156,35857700,234.1999969482422,153.41000366210938,0,10019.110000610352,0.0,0.0
180.1300048828125,189.97000122070312,179.52999877929688,184.50999450683594,61036600,227.0,153.41000366210938,0,10019.110000610352,0.0,0.0
175.44000244140625,184.14999389648438,173.19000244140625,184.00999450683594,40674400,213.02999877929688,153.41000366210938,0,10019.110000610352,0.0,0.0
174.72999572753906,179.47000122070312,172.42999267578125,173.6199951171875,22958800,208.3000030517578,153.41000366210938,0,10019.110000610352,0.0,0.0
178.0800018310547,179.47000122070312,172.35000610351562,173.08999633789062,32414100,208.3000030517578,153.41000366210938,0,10019.110000610352,0.0,0.0
172.00999450683594,178.2899932861328,171.41000366210938,178.24000549316406,23352100,208.3000030517578,153.41000366210938,0,10019.110000610352,0.0,0.0
170.22999572753906,173.24000549316406,169.00999450683594,172.00999450683594,21488500,208.3000030517578,153.41000366210938,0,10019.110000610352,0.0,0.0
169.27000427246094,174.10000610351562,169.08999633789062,170.44000244140625,25601500,198.02999877929688,153.41000366210938,0,10019.110000610352,0.0,0.0
169.5800018310547,170.83999633789062,165.86000061035156,168.5399932861328,23213400,198.02999877929688,153.41000366210938,0,10019.110000610352,0.0,0.0
167.5,170.0800018310547,167.27000427246094,168.35000610351562,16945900,197.9600067138672,153.41000366210938,0,10019.110000610352,0.0,0.0
178.27000427246094,178.27000427246094,167.92999267578125,168.77999877929688,39317100,194.5,153.41000366210938,0,10019.110000610352,0.0,0.0
174.72999572753906,180.6300048828125,172.44000244140625,180.4600067138672,31318500,194.5,153.41000366210938,0,10019.110000610352,0.0,0.0
171.89999389648438,174.42999267578125,171.35000610351562,173.8000030517578,16189800,194.5,153.41000366210938,0,10019.110000610352,0.0,0.0
174.1999969482422,181.30999755859375,173.55999755859375,174.7100067138672,29548100,194.5,153.41000366210938,0,10019.110000610352,0.0,0.0
175.8000030517578,177.27999877929688,172.57000732421875,175.11000061035156,20383900,194.5,153.41000366210938,0,10019.110000610352,0.0,0.0
171.82000732421875,175.27000427246094,171.6999969482422,174.64999389648438,16264300,194.5,153.41000366210938,0,10019.110000610352,0.0,0.0
172.10000610351562,175.49000549316406,169.25,170.7100067138672,18977300,190.61000061035156,153.41000366210938,0,10019.110000610352,0.0,0.0
174.77999877929688,175.0,171.4499969482422,172.74000549316406,16552100,190.61000061035156,153.41000366210938,0,10019.110000610352,0.0,0.0
168.77000427246094,180.85000610351562,168.1199951171875,175.0,27799400,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
171.0500030517578,172.8300018310547,164.0,171.30999755859375,18867300,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
161.0800018310547,166.89999389648438,160.5,165.8000030517578,22622700,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
160.77999877929688,163.05999755859375,157.0,161.61000061035156,21951400,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
157.69000244140625,163.77999877929688,157.57000732421875,160.9600067138672,14532600,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
160.22999572753906,161.36000061035156,156.32000732421875,158.0,14722400,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
165.35000610351562,165.94000244140625,158.89999389648438,161.75,17228400,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
163.49000549316406,168.83999633789062,163.3300018310547,166.64999389648438,14881700,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
167.4600067138672,170.57000732421875,160.30999755859375,161.9499969482422,21851400,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
167.52999877929688,168.4600067138672,161.0500030517578,164.6300048828125,19717800,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
161.13999938964844,169.72000122070312,161.02000427246094,165.66000366210938,22057100,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
156.35000610351562,158.8300018310547,154.1999969482422,157.8300018310547,23125300,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
156.8000030517578,160.07000732421875,154.9499969482422,156.80999755859375,17768900,189.97000122070312,153.41000366210938,0,10019.110000610352,0.0,0.0
151.17999267578125,160.4199981689453,150.88999938964844,157.3300018310547,18247500,189.97000122070312,150.88999938964844,-1,10019.110000610352,0.0,0.0
146.0500030517578,150.30999755859375,145.02000427246094,150.2899932861328,27098100,189.97000122070312,145.02000427246094,-1,10019.110000610352,-1.0,0.0
156.02999877929688,156.30999755859375,146.4199981689453,146.85000610351562,29123000,189.97000122070312,145.02000427246094,0,10019.110000610352,-1.0,0.0
166.0800018310547,168.0,159.1999969482422,160.3300018310547,38868200,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
163.60000610351562,165.5,162.00999450683594,164.77000427246094,19874700,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
165.25999450683594,170.97999572753906,164.11000061035156,164.5,38436700,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
167.86000061035156,172.75999450683594,165.57000732421875,170.14999389648438,30677100,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
168.0800018310547,169.77999877929688,161.8000030517578,161.86000061035156,31773800,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
171.1999969482422,172.0800018310547,167.50999450683594,169.49000549316406,19082100,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
159.5399932861328,175.55999755859375,159.3300018310547,173.0399932861328,47132500,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
164.61000061035156,166.33999633789062,162.3800048828125,163.7100067138672,26019100,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
168.0,168.08999633789062,163.5399932861328,166.22000122070312,20598600,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
167.3300018310547,170.0,166.82000732421875,169.92999267578125,17406000,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
167.35000610351562,169.1999969482422,165.9499969482422,167.75,12176600,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
162.13999938964844,165.52999877929688,162.08999633789062,165.36000061035156,15182600,189.97000122070312,145.02000427246094,0,10019.110000610352,0.0,0.0
163.24000549316406,165.1699981689453,162.49000549316406,162.6999969482422,10505500,184.14999389648438,145.02000427246094,0,10019.110000610352,0.0,0.0
164.24000549316406,164.5399932861328,158.72999572753906,161.00999450683594,13226800,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
167.35000610351562,173.4199981689453,167.27000427246094,171.22000122070312,31780600,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
167.11000061035156,170.83999633789062,166.11000061035156,169.08999633789062,16519600,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
167.24000549316406,169.2899932861328,166.17999267578125,168.2899932861328,12319900,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
163.86000061035156,167.6300048828125,163.82000732421875,166.44000244140625,11450600,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
169.07000732421875,169.6300048828125,164.10000610351562,164.6999969482422,14238200,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
167.36000061035156,170.25999450683594,166.0500030517578,169.99000549316406,10024200,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
160.8300018310547,165.5,159.0500030517578,164.9499969482422,16151100,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
155.24000549316406,160.25,155.0,159.16000366210938,15491900,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
148.13999938964844,153.9499969482422,148.0,153.0,20279800,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
148.2899932861328,150.10000610351562,146.60000610351562,148.02999877929688,14554300,181.30999755859375,145.02000427246094,0,10019.110000610352,0.0,0.0
144.38999938964844,149.1699981689453,141.5800018310547,147.1999969482422,15374700,180.85000610351562,141.5800018310547,-1,10019.110000610352,0.0,0.0
148.60000610351562,149.58999633789062,143.3800048828125,145.75,13854600,180.85000610351562,141.5800018310547,0,10019.110000610352,-1.0,0.0
153.64999389648438,154.82000732421875,150.63999938964844,151.8300018310547,12249800,180.85000610351562,141.5800018310547,0,10019.110000610352,0.0,0.0
151.6300048828125,155.39999389648438,151.1699981689453,153.1699981689453,11344700,180.85000610351562,141.5800018310547,0,10019.110000610352,0.0,0.0
157.08999633789062,157.6300048828125,152.10000610351562,152.47999572753906,12328300,180.85000610351562,141.5800018310547,0,10019.110000610352,0.0,0.0
157.74000549316406,158.47000122070312,154.52000427246094,156.3300018310547,8995600,175.55999755859375,141.5800018310547,0,10019.110000610352,0.0,0.0
179.36000061035156,184.4600067138672,172.16000366210938,179.0,49014400,184.4600067138672,141.5800018310547,0,10019.110000610352,0.0,0.0
